TransactionID,Date,StoreID,ProductID,Category,UnitPrice,UnitsSold,Revenue,DiscountApplied,HolidayFlag
405,2021-08-21,35,2004,Clothing,155.84,15,2337.6,15,0
406,2020-11-24,50,2017,Clothing,188.64,27,5093.28,10,1
407,2020-04-21,34,3016,Groceries,103.84,7,726.88,0,0
408,2018-08-30,47,2017,Clothing,230.15,21,4833.15,10,1
409,2022-10-21,34,1008,Electronics,189.53,39,7391.67,15,0
410,2018-04-24,46,1005,Electronics,207.4,19,3940.6,15,1
411,2020-08-18,37,3033,Groceries,131.56,5,657.8,15,0
412,2018-09-20,9,3033,Groceries,144.04,36,5185.44,5,1
413,2021-09-04,11,4012,Home & Kitchen,275.45,8,2203.6,15,0
414,2020-11-27,2,3027,Groceries,179.09,7,1253.63,15,1
415,2020-09-22,5,5003,Sports,21.64,24,519.36,0,1
416,2021-11-14,12,4016,Home & Kitchen,144.37,14,2021.18,0,0
417,2018-12-17,15,5013,Sports,271.42,40,10856.8,0,1
418,2019-12-16,46,1008,Electronics,257.83,10,2578.3,20,0
419,2018-05-21,40,5009,Sports,225.24,21,4730.04,0,0
420,2022-10-18,39,3037,Groceries,291.58,11,3207.38,15,0
421,2022-05-22,3,2015,Clothing,252.31,11,2775.41,10,1
422,2019-12-02,33,2004,Clothing,277.37,1,277.37,0,1
423,2021-03-02,8,4009,Home & Kitchen,234.74,30,7042.2,5,0
424,2022-12-22,9,5014,Sports,291.21,31,9027.51,10,0
425,2022-03-12,33,5009,Sports,135.53,24,3252.72,5,0
426,2022-07-25,27,3017,Groceries,131.58,21,2763.18,15,0
427,2022-05-16,45,1005,Electronics,187.32,3,561.96,10,1
428,2018-01-15,1,1018,Electronics,273.38,8,2187.04,0,0
429,2022-07-09,8,3043,Groceries,49.38,21,1036.98,10,1
430,2020-10-02,50,3027,Groceries,235.74,7,1650.18,15,1
431,2021-06-10,15,3047,Groceries,227.4,28,6367.2,0,1
432,2020-03-14,27,3018,Groceries,62.8,15,942,10,0
433,2018-04-17,7,2003,Clothing,213.42,15,3201.3,5,1
434,2019-12-30,27,1012,Electronics,252.77,28,7077.56,5,1
435,2019-11-07,45,1010,Electronics,273.3,10,2733,15,0
436,2018-07-27,4,3032,Groceries,82.95,31,2571.45,5,0
437,2020-04-30,36,3048,Groceries,57.41,21,1205.61,0,1
438,2018-01-09,21,3030,Groceries,194.9,24,4677.6,0,0
439,2019-06-17,26,1019,Electronics,137.22,4,548.88,10,0
440,2022-06-26,5,2005,Clothing,76.79,6,460.74,0,0
441,2020-01-12,26,1020,Electronics,45.97,14,643.58,0,0
442,2019-01-09,7,4003,Home & Kitchen,293.41,32,9389.12,10,1
443,2021-11-12,22,3050,Groceries,226.82,16,3629.12,5,1
444,2022-09-05,16,5009,Sports,267.29,5,1336.45,15,0
445,2018-08-03,6,3042,Groceries,74.43,12,893.16,15,0
446,2022-06-14,11,1014,Electronics,100.66,37,3724.42,10,0
447,2021-09-09,12,4010,Home & Kitchen,61.95,1,61.95,15,1
448,2020-05-13,38,4013,Home & Kitchen,90.85,24,2180.4,0,0
449,2021-05-24,5,1001,Electronics,189.29,32,6057.28,20,0
450,2021-08-05,28,1015,Electronics,169.97,19,3229.43,5,1
451,2019-01-18,34,4015,Home & Kitchen,261.46,1,261.46,0,0
452,2020-01-19,35,1009,Electronics,13.96,23,321.08,5,1
453,2018-02-04,34,3023,Groceries,29.16,9,262.44,10,1
454,2021-06-21,19,3037,Groceries,19.32,7,135.24,5,0
455,2020-02-27,3,2020,Clothing,200.78,2,401.56,0,1
456,2018-01-06,24,2003,Clothing,76.13,25,1903.25,0,1
457,2019-04-23,32,2001,Clothing,194.4,33,6415.2,15,0
458,2021-06-27,47,1005,Electronics,185.98,10,1859.8,20,1
459,2020-12-19,34,3050,Groceries,131.92,23,3034.16,5,1
460,2020-07-16,37,1006,Electronics,81.55,28,2283.4,5,1
461,2021-10-03,6,4007,Home & Kitchen,172.47,38,6553.86,15,1
462,2021-07-09,7,4017,Home & Kitchen,146.42,7,1024.94,15,0
463,2019-12-12,47,5007,Sports,35.62,3,106.86,10,1
464,2020-05-01,11,5008,Sports,185.52,18,3339.36,20,1
465,2020-06-10,24,2007,Clothing,119.54,14,1673.56,10,0
466,2019-06-06,3,2004,Clothing,50.18,23,1154.14,15,0
467,2022-11-19,47,3007,Groceries,19.62,35,686.7,0,0
468,2022-05-11,47,5013,Sports,152.12,5,760.6,15,1
469,2018-08-25,44,4008,Home & Kitchen,255.59,25,6389.75,15,1
470,2020-05-26,10,3037,Groceries,71.15,8,569.2,10,0
471,2020-06-10,21,5003,Sports,142.28,36,5122.08,20,1
472,2020-11-23,44,4007,Home & Kitchen,240.13,33,7924.29,20,1
473,2019-08-31,47,2017,Clothing,173.45,27,4683.15,15,0
474,2019-12-07,28,2005,Clothing,166.29,28,4656.12,20,0
475,2018-03-21,6,2012,Clothing,120.43,19,2288.17,0,0
476,2020-06-14,30,1014,Electronics,280.58,19,5331.02,20,0
477,2019-06-02,42,1011,Electronics,191.6,29,5556.4,15,0
478,2022-06-20,1,3036,Groceries,222.92,24,5350.08,10,1
479,2021-10-21,2,3015,Groceries,128.52,32,4112.64,5,1
480,2021-07-12,36,3017,Groceries,76.23,14,1067.22,0,1
481,2021-09-29,8,3043,Groceries,10.48,24,251.52,15,1
482,2018-02-19,27,5002,Sports,15.39,14,215.46,20,1
483,2022-03-04,11,1011,Electronics,259.5,3,778.5,5,0
484,2022-04-13,40,1012,Electronics,252.04,5,1260.2,15,0
485,2021-10-12,50,5008,Sports,12.17,9,109.53,15,0
486,2021-02-03,47,4007,Home & Kitchen,11.42,11,125.62,5,1
487,2018-11-24,18,3033,Groceries,43.84,16,701.44,0,1
488,2018-10-27,17,4001,Home & Kitchen,10.71,21,224.91,20,0
489,2019-06-29,10,1001,Electronics,158.17,6,949.02,20,0
490,2021-09-26,24,2002,Clothing,146.77,1,146.77,10,1
491,2021-02-08,42,3030,Groceries,163.56,40,6542.4,5,1
492,2020-10-22,48,3008,Groceries,255.83,35,8954.05,0,0
493,2022-03-28,3,2006,Clothing,128.08,19,2433.52,5,1
494,2019-02-13,4,4012,Home & Kitchen,185.99,38,7067.62,15,1
495,2021-09-15,40,3033,Groceries,123.22,35,4312.7,15,0
496,2019-02-09,37,1010,Electronics,8.11,13,105.43,10,1
497,2021-03-09,15,2012,Clothing,260.14,31,8064.34,10,1
498,2020-07-29,6,1016,Electronics,68.7,19,1305.3,10,0
499,2022-02-20,17,1001,Electronics,295.82,19,5620.58,20,1
500,2021-06-04,31,3045,Groceries,164.24,9,1478.16,5,0
501,2022-07-23,48,5013,Sports,107.79,36,3880.44,0,1
502,2020-08-30,38,1016,Electronics,298.09,10,2980.9,10,1
503,2018-09-14,1,3006,Groceries,289.82,17,4926.94,15,0
504,2020-07-19,25,1018,Electronics,9.94,31,308.14,10,1
505,2018-08-10,8,3009,Groceries,80.83,6,484.98,20,0
506,2019-08-05,11,4018,Home & Kitchen,83.43,25,2085.75,5,0
507,2021-11-04,16,5013,Sports,100.45,12,1205.4,20,0
508,2022-10-13,9,3045,Groceries,239.93,29,6957.97,15,1
509,2018-09-21,40,5012,Sports,88.78,27,2397.06,0,1
510,2020-02-03,33,2008,Clothing,168.75,1,168.75,20,0
511,2022-10-05,11,2002,Clothing,78.88,35,2760.8,20,1
512,2018-02-02,35,2002,Clothing,15.22,24,365.28,20,0
513,2021-10-11,8,2012,Clothing,99.04,25,2476,0,1
514,2019-01-05,19,3048,Groceries,172.22,33,5683.26,15,1
515,2021-02-26,10,1017,Electronics,12.21,38,463.98,0,0
516,2020-05-16,44,1017,Electronics,70.86,37,2621.82,5,0
517,2018-08-12,21,2003,Clothing,64.06,27,1729.62,5,1
518,2018-05-26,11,3040,Groceries,108,17,1836,5,1
519,2021-04-27,38,2001,Clothing,150.46,5,752.3,0,1
520,2018-08-31,3,5006,Sports,259.69,19,4934.11,20,0
521,2021-12-16,10,1009,Electronics,163.37,27,4410.99,20,1
522,2019-06-15,10,2008,Clothing,150.51,33,4966.83,5,0
523,2020-10-22,34,5013,Sports,29.59,39,1154.01,5,0
524,2020-03-27,30,5012,Sports,226.93,25,5673.25,5,0
525,2018-08-24,1,2006,Clothing,275.2,33,9081.6,15,1
526,2021-08-28,36,4014,Home & Kitchen,282.83,17,4808.11,15,1
527,2022-05-16,18,2009,Clothing,29.57,10,295.7,20,1
528,2018-04-14,20,1018,Electronics,247.99,31,7687.69,20,1
529,2022-10-21,36,3045,Groceries,174.63,22,3841.86,5,0
530,2019-05-30,6,4013,Home & Kitchen,114.49,27,3091.23,10,0
531,2018-11-24,22,2015,Clothing,130.83,35,4579.05,5,0
532,2022-03-18,17,5014,Sports,152.34,30,4570.2,0,0
533,2018-12-28,47,1020,Electronics,144.87,27,3911.49,15,0
534,2018-07-11,11,2010,Clothing,267.81,32,8569.92,0,0
535,2021-12-30,39,3018,Groceries,121.39,7,849.73,0,1
536,2019-02-23,9,4010,Home & Kitchen,202.58,28,5672.24,15,0
537,2020-03-26,4,3049,Groceries,8.74,27,235.98,5,0
538,2019-07-27,44,5010,Sports,243.38,9,2190.42,15,1
539,2021-12-12,38,1019,Electronics,22.65,5,113.25,5,1
540,2018-04-07,34,5013,Sports,227.45,4,909.8,0,1
541,2018-01-14,26,3046,Groceries,293.83,32,9402.56,10,0
542,2018-09-09,18,5008,Sports,218.11,39,8506.29,20,0
543,2021-06-26,6,4019,Home & Kitchen,110.35,26,2869.1,10,0
544,2021-05-27,3,2020,Clothing,181.34,19,3445.46,5,1
545,2021-04-07,26,2005,Clothing,123.78,8,990.24,0,1
546,2021-05-13,14,1011,Electronics,123.58,2,247.16,20,1
547,2020-03-17,31,5010,Sports,264.69,8,2117.52,10,1
548,2021-07-19,28,3042,Groceries,155.09,6,930.54,10,0
549,2021-06-08,11,5009,Sports,139.4,39,5436.6,0,1
550,2020-07-15,24,1002,Electronics,197.75,8,1582,0,0
551,2020-08-24,20,5012,Sports,40.89,31,1267.59,5,1
552,2020-08-02,15,4020,Home & Kitchen,130.44,16,2087.04,20,0
553,2018-08-18,36,2019,Clothing,127.55,14,1785.7,10,1
554,2021-12-06,10,5015,Sports,211.29,12,2535.48,20,0
555,2018-03-22,40,1015,Electronics,102.78,27,2775.06,20,1
556,2018-11-09,8,3018,Groceries,160.49,14,2246.86,20,1
557,2018-06-27,31,2013,Clothing,148.11,40,5924.4,20,1
558,2018-07-04,49,5010,Sports,270.74,16,4331.84,15,0
559,2020-01-12,37,4009,Home & Kitchen,183.77,22,4042.94,0,0
560,2018-10-18,36,5002,Sports,61.82,20,1236.4,15,0
561,2019-12-14,14,5014,Sports,111.84,32,3578.88,10,0
562,2019-06-12,9,5005,Sports,214.22,18,3855.96,0,1
563,2018-09-03,39,5011,Sports,290.63,35,10172.05,0,0
564,2021-05-13,48,5004,Sports,298.12,18,5366.16,15,0
565,2019-09-05,16,3001,Groceries,100.67,38,3825.46,10,0
566,2022-05-07,48,1009,Electronics,55.66,33,1836.78,10,0
567,2020-07-06,15,5013,Sports,90.67,15,1360.05,20,0
568,2021-02-24,20,4004,Home & Kitchen,55.96,7,391.72,10,1
569,2020-02-09,23,5013,Sports,11.45,4,45.8,5,0
570,2020-01-06,38,3024,Groceries,103.37,39,4031.43,10,0
571,2021-06-10,22,1015,Electronics,28.02,38,1064.76,5,1
572,2020-01-26,32,1005,Electronics,17.91,17,304.47,20,1
573,2022-01-09,45,3041,Groceries,201.51,24,4836.24,0,1
574,2018-11-03,9,1007,Electronics,34.47,30,1034.1,15,1
575,2020-03-20,2,1016,Electronics,66.86,31,2072.66,0,1
576,2018-11-01,44,2002,Clothing,180.93,28,5066.04,0,0
577,2021-08-07,38,1016,Electronics,9.22,4,36.88,0,0
578,2019-06-20,39,4009,Home & Kitchen,271.33,9,2441.97,0,0
579,2021-10-07,43,1006,Electronics,149.15,35,5220.25,15,0
580,2020-12-18,33,1006,Electronics,79.31,35,2775.85,0,1
581,2021-03-08,19,2017,Clothing,112.27,9,1010.43,15,0
582,2019-03-05,37,4002,Home & Kitchen,152.63,14,2136.82,15,0
583,2022-05-11,36,3017,Groceries,262.76,28,7357.28,15,0
584,2018-04-21,36,1019,Electronics,148.66,6,891.96,15,1
585,2019-09-06,25,4016,Home & Kitchen,144.03,40,5761.2,0,1
586,2022-11-24,1,4003,Home & Kitchen,53.78,1,53.78,0,0
587,2021-04-17,49,4006,Home & Kitchen,196.34,35,6871.9,20,1
588,2019-09-18,47,2019,Clothing,48.59,25,1214.75,10,1
589,2020-07-27,46,3037,Groceries,41.62,3,124.86,10,0
590,2018-03-12,4,3023,Groceries,221.66,10,2216.6,20,0
591,2021-09-23,49,1019,Electronics,146.52,12,1758.24,20,0
592,2020-10-26,37,3033,Groceries,17.39,37,643.43,0,1
593,2020-01-22,44,3050,Groceries,187.54,12,2250.48,15,0
594,2019-01-31,7,1013,Electronics,164.44,12,1973.28,20,1
595,2020-07-30,17,5008,Sports,287.11,6,1722.66,20,0
596,2019-04-25,3,4005,Home & Kitchen,136.13,8,1089.04,5,0
597,2019-01-25,40,5013,Sports,76.72,6,460.32,0,0
598,2020-06-24,24,3043,Groceries,127.33,32,4074.56,15,0
599,2021-04-21,17,5009,Sports,122.57,11,1348.27,10,1
600,2020-12-23,36,1005,Electronics,183.81,26,4779.06,15,1
601,2019-02-04,12,5005,Sports,213.28,14,2985.92,5,1
602,2019-10-02,47,5009,Sports,122.92,10,1229.2,10,0
603,2019-04-07,32,2019,Clothing,256.59,11,2822.49,10,0
604,2022-07-11,43,1011,Electronics,32.38,11,356.18,0,1
605,2019-08-10,25,3010,Groceries,219.25,29,6358.25,0,0
606,2021-03-11,18,2014,Clothing,41.4,29,1200.6,0,0
607,2018-06-15,12,5003,Sports,213.55,5,1067.75,15,0
608,2021-06-27,9,4013,Home & Kitchen,53.76,9,483.84,5,0
609,2020-06-17,36,1013,Electronics,102.19,16,1635.04,20,1
610,2019-01-03,18,5007,Sports,207.66,30,6229.8,5,1
611,2019-06-26,17,3030,Groceries,225.25,5,1126.25,15,1
612,2021-11-02,44,5003,Sports,80.73,8,645.84,10,0
613,2022-01-15,1,1007,Electronics,11.95,23,274.85,15,0
614,2020-03-16,2,3040,Groceries,97.18,40,3887.2,5,1
615,2018-02-01,49,2003,Clothing,298.75,24,7170,15,1
616,2022-10-11,44,4012,Home & Kitchen,250.1,11,2751.1,10,0
617,2020-10-18,13,4012,Home & Kitchen,19.36,35,677.6,0,0
618,2022-02-08,31,4003,Home & Kitchen,277.8,17,4722.6,10,1
619,2020-10-07,18,4019,Home & Kitchen,194.04,11,2134.44,0,0
620,2021-01-23,24,2017,Clothing,197.66,18,3557.88,15,0
621,2022-03-02,1,2020,Clothing,111.7,10,1117,20,1
622,2019-08-29,9,4011,Home & Kitchen,104.37,27,2817.99,20,0
623,2020-03-02,45,3012,Groceries,194.01,20,3880.2,20,0
624,2018-11-10,4,4016,Home & Kitchen,12.5,20,250,5,1
625,2021-01-23,14,3048,Groceries,259.47,31,8043.57,15,0
626,2022-07-18,2,2003,Clothing,250.8,26,6520.8,15,0
627,2018-10-15,2,5010,Sports,276.12,14,3865.68,5,0
628,2022-05-12,42,1005,Electronics,245.21,6,1471.26,15,0
629,2021-10-13,28,1014,Electronics,239.34,7,1675.38,0,0
630,2019-10-26,32,4009,Home & Kitchen,23.4,6,140.4,5,1
631,2019-06-08,14,3024,Groceries,176.03,23,4048.69,10,1
632,2020-08-19,8,2004,Clothing,183.17,12,2198.04,10,0
633,2021-03-29,12,2008,Clothing,5.7,19,108.3,10,0
634,2022-11-02,1,2006,Clothing,86.29,25,2157.25,20,1
635,2020-03-01,35,5004,Sports,266.33,26,6924.58,5,1
636,2021-03-02,13,4004,Home & Kitchen,181.74,38,6906.12,0,1
637,2018-02-07,17,4013,Home & Kitchen,41.61,10,416.1,15,0
638,2020-01-16,36,5014,Sports,114.54,24,2748.96,10,1
639,2019-10-24,43,1003,Electronics,79.16,15,1187.4,20,1
640,2022-02-24,43,2002,Clothing,84.43,16,1350.88,20,0
641,2018-07-21,8,3012,Groceries,181.84,12,2182.08,0,0
642,2018-02-09,4,2009,Clothing,163.48,24,3923.52,20,0
643,2019-10-30,7,1019,Electronics,73.37,23,1687.51,20,0
644,2020-03-05,8,4018,Home & Kitchen,230.87,9,2077.83,20,0
645,2018-08-01,36,4018,Home & Kitchen,72.02,19,1368.38,10,0
646,2022-05-09,29,2006,Clothing,274.31,27,7406.37,0,1
647,2018-05-07,17,4003,Home & Kitchen,103.28,21,2168.88,0,0
648,2019-06-16,12,2009,Clothing,7.92,23,182.16,15,0
649,2022-08-03,10,5002,Sports,209.67,40,8386.8,0,1
650,2021-08-07,33,3039,Groceries,253.65,10,2536.5,20,1
651,2020-05-19,23,2014,Clothing,174.55,16,2792.8,10,0
652,2022-11-18,21,5004,Sports,119.05,40,4762,20,1
653,2022-10-09,27,4011,Home & Kitchen,293.21,29,8503.09,0,1
654,2021-04-09,17,5013,Sports,40.77,1,40.77,10,0
655,2020-08-28,16,2010,Clothing,289.68,23,6662.64,15,1
656,2021-06-08,47,4002,Home & Kitchen,70.02,35,2450.7,10,0
657,2021-09-22,11,3008,Groceries,262.3,13,3409.9,20,0
658,2020-12-28,4,2008,Clothing,189.57,15,2843.55,5,1
659,2022-11-17,40,4004,Home & Kitchen,98.86,32,3163.52,15,1
660,2021-05-18,14,2005,Clothing,227.83,1,227.83,0,0
661,2021-01-31,4,5002,Sports,17.47,12,209.64,15,0
662,2018-08-17,42,4006,Home & Kitchen,64.43,23,1481.89,20,1
663,2020-11-24,21,5008,Sports,287.35,34,9769.9,10,0
664,2022-08-31,2,4004,Home & Kitchen,53.25,5,266.25,10,0
665,2022-12-28,35,3009,Groceries,119.24,8,953.92,0,1
666,2021-06-30,30,5006,Sports,176.55,31,5473.05,0,1
667,2018-12-28,46,4004,Home & Kitchen,223.06,9,2007.54,15,1
668,2020-02-14,17,1015,Electronics,222.08,6,1332.48,15,1
669,2019-02-01,4,3047,Groceries,54.57,10,545.7,15,1
670,2022-09-04,38,4003,Home & Kitchen,150.02,26,3900.52,20,0
671,2021-05-04,37,2001,Clothing,205.03,40,8201.2,10,0
672,2022-09-09,18,3004,Groceries,187.84,30,5635.2,0,1
673,2021-09-26,33,5015,Sports,25.22,30,756.6,20,0
674,2020-08-14,7,5014,Sports,206.56,5,1032.8,20,0
675,2020-02-21,45,4011,Home & Kitchen,140.2,36,5047.2,0,0
676,2018-10-10,47,5001,Sports,27.22,15,408.3,0,0
677,2020-01-29,22,5008,Sports,22.7,8,181.6,0,0
678,2021-06-08,15,3002,Groceries,38.83,21,815.43,15,0
679,2021-01-24,11,2020,Clothing,115,22,2530,10,1
680,2019-08-26,41,2014,Clothing,122.82,36,4421.52,5,0
681,2018-10-11,19,2010,Clothing,240,23,5520,5,0
682,2020-11-09,22,2008,Clothing,296.06,40,11842.4,5,1
683,2022-01-20,20,3034,Groceries,153.3,32,4905.6,15,1
684,2018-09-12,37,4008,Home & Kitchen,236.57,15,3548.55,0,1
685,2020-11-16,15,1011,Electronics,207.65,39,8098.35,5,0
686,2022-11-30,2,4001,Home & Kitchen,209.84,40,8393.6,20,0
687,2020-03-30,36,1016,Electronics,200.24,12,2402.88,5,1
688,2018-03-25,16,3005,Groceries,120.35,34,4091.9,5,0
689,2021-04-15,1,3009,Groceries,126.03,31,3906.93,20,0
690,2021-10-25,42,3042,Groceries,200.9,29,5826.1,5,1
691,2021-10-02,42,5007,Sports,287.93,36,10365.48,5,1
692,2022-01-06,42,2006,Clothing,134.75,19,2560.25,0,1
693,2018-06-12,47,1006,Electronics,101.28,12,1215.36,20,1
694,2022-11-26,34,3046,Groceries,269.91,40,10796.4,0,0
695,2021-01-14,10,4014,Home & Kitchen,128.19,4,512.76,10,1
696,2019-01-20,3,3025,Groceries,133.96,38,5090.48,15,0
697,2018-06-01,3,5011,Sports,233.92,24,5614.08,10,0
698,2021-02-27,39,4007,Home & Kitchen,62.4,32,1996.8,5,0
699,2019-03-07,35,3041,Groceries,175.98,24,4223.52,15,0
700,2018-12-20,18,3038,Groceries,243.36,12,2920.32,20,0
701,2020-12-12,26,5012,Sports,241.58,14,3382.12,10,1
702,2021-09-26,21,2015,Clothing,36.59,2,73.18,5,0
703,2021-07-13,20,3042,Groceries,15.97,35,558.95,15,1
704,2019-08-10,48,2004,Clothing,154.53,22,3399.66,15,0
705,2022-06-16,45,3019,Groceries,170.68,28,4779.04,10,0
706,2021-07-02,49,3047,Groceries,77.07,16,1233.12,0,1
707,2021-12-05,41,5007,Sports,234.62,15,3519.3,20,1
708,2021-10-13,19,4008,Home & Kitchen,172.33,24,4135.92,15,1
709,2020-02-10,43,1003,Electronics,75.4,3,226.2,10,0
710,2022-08-02,22,5004,Sports,208.86,13,2715.18,5,0
711,2021-08-11,32,5015,Sports,163.71,24,3929.04,20,0
712,2022-03-09,46,2020,Clothing,18.37,27,495.99,15,0
713,2022-01-18,43,4006,Home & Kitchen,94.73,4,378.92,20,0
714,2021-06-20,33,1005,Electronics,114.06,33,3763.98,15,1
715,2020-02-02,13,3006,Groceries,114.88,7,804.16,10,0
716,2022-02-07,32,1008,Electronics,275.5,1,275.5,5,0
717,2022-09-03,44,1006,Electronics,30.84,18,555.12,0,1
718,2021-02-15,24,3015,Groceries,118.22,40,4728.8,15,0
719,2019-02-18,31,1017,Electronics,234.33,7,1640.31,0,0
720,2021-05-22,35,2016,Clothing,244.49,7,1711.43,5,1
721,2022-06-20,41,1010,Electronics,84,40,3360,10,1
722,2018-02-17,21,3036,Groceries,148.98,24,3575.52,0,1
723,2019-03-26,12,1016,Electronics,78.9,8,631.2,10,0
724,2018-01-11,50,1016,Electronics,111.37,37,4120.69,20,1
725,2020-05-12,41,4020,Home & Kitchen,37.4,1,37.4,10,0
726,2020-03-25,21,5004,Sports,285.13,15,4276.95,5,0
727,2018-08-17,21,2015,Clothing,154.13,30,4623.9,20,1
728,2020-03-18,47,4016,Home & Kitchen,130.45,23,3000.35,20,1
729,2019-01-27,33,5007,Sports,177.42,12,2129.04,20,0
730,2022-02-13,46,2020,Clothing,162.63,11,1788.93,5,0
731,2020-01-13,45,5006,Sports,273.24,17,4645.08,5,1
732,2022-11-09,47,5010,Sports,104.97,9,944.73,20,0
733,2020-11-05,32,2016,Clothing,194.38,8,1555.04,20,0
734,2021-04-04,13,3029,Groceries,238.09,20,4761.8,15,1
735,2019-02-28,32,2014,Clothing,174.02,7,1218.14,0,1
736,2022-10-08,30,1018,Electronics,156.75,9,1410.75,5,0
737,2018-02-06,50,4010,Home & Kitchen,269.36,39,10505.04,20,0
738,2021-11-06,28,1012,Electronics,131.56,34,4473.04,0,0
739,2019-12-22,18,5015,Sports,292.84,16,4685.44,5,1
740,2021-07-16,27,5001,Sports,156.79,30,4703.7,5,1
741,2019-03-05,43,4017,Home & Kitchen,57.76,4,231.04,15,1
742,2020-01-10,36,2017,Clothing,282.64,14,3956.96,5,0
743,2018-04-03,37,1018,Electronics,125.4,14,1755.6,20,0
744,2022-12-25,25,1010,Electronics,216.25,17,3676.25,10,0
745,2020-11-30,45,1010,Electronics,296.56,37,10972.72,10,0
746,2022-07-05,43,5012,Sports,217.6,17,3699.2,0,1
747,2018-10-21,50,1001,Electronics,221.64,28,6205.92,5,0
748,2019-01-03,18,1003,Electronics,183.07,19,3478.33,10,1
749,2018-05-28,44,4005,Home & Kitchen,295.61,35,10346.35,0,1
750,2019-03-19,9,2002,Clothing,156.3,26,4063.8,15,0
751,2018-05-07,24,3009,Groceries,15.02,4,60.08,10,0
752,2019-06-08,15,4007,Home & Kitchen,215.4,27,5815.8,0,0
753,2018-11-29,42,1016,Electronics,213.85,33,7057.05,5,1
754,2018-04-23,36,2014,Clothing,241.91,4,967.64,20,0
755,2019-04-20,45,3017,Groceries,67.66,19,1285.54,15,1
756,2022-02-22,11,2004,Clothing,88.75,19,1686.25,15,1
757,2020-03-28,33,5001,Sports,158.19,37,5853.03,20,0
758,2022-07-18,50,2011,Clothing,119.95,34,4078.3,5,0
759,2019-06-09,49,5006,Sports,86.39,18,1555.02,15,0
760,2018-03-06,19,3025,Groceries,114.15,16,1826.4,10,0
761,2021-09-13,45,5015,Sports,158.58,33,5233.14,10,1
762,2018-04-16,43,3004,Groceries,82.65,17,1405.05,20,0
763,2021-05-24,13,2020,Clothing,130.39,19,2477.41,10,1
764,2020-07-06,6,1016,Electronics,89.16,12,1069.92,0,0
765,2019-03-23,39,5010,Sports,129.15,4,516.6,5,1
766,2022-01-21,20,4017,Home & Kitchen,171.83,22,3780.26,15,1
767,2020-10-15,16,1001,Electronics,290.76,20,5815.2,0,1
768,2018-02-06,34,1012,Electronics,93.45,28,2616.6,0,0
769,2021-11-28,15,4015,Home & Kitchen,206.21,33,6804.93,15,1
770,2019-07-02,13,3031,Groceries,102.94,17,1749.98,20,0
771,2019-11-17,45,2004,Clothing,262,11,2882,20,0
772,2022-05-11,50,5004,Sports,18.81,26,489.06,15,1
773,2022-04-28,32,5010,Sports,196.68,19,3736.92,15,1
774,2018-05-30,13,4005,Home & Kitchen,262.1,3,786.3,0,1
775,2019-11-30,27,3025,Groceries,60.76,39,2369.64,10,1
776,2018-05-24,12,1013,Electronics,251.85,36,9066.6,0,0
777,2022-07-07,5,4012,Home & Kitchen,105.4,6,632.4,15,0
778,2019-07-07,8,2001,Clothing,172.09,4,688.36,10,1
779,2021-12-06,48,5006,Sports,77.63,3,232.89,0,0
780,2018-06-12,45,5006,Sports,284.27,2,568.54,15,1
781,2022-07-15,19,1002,Electronics,246.12,6,1476.72,15,0
782,2018-11-30,35,4013,Home & Kitchen,50.49,5,252.45,5,0
783,2018-02-19,42,2017,Clothing,252.12,14,3529.68,5,0
784,2019-02-12,3,2006,Clothing,295.92,1,295.92,5,1
785,2020-09-30,18,2007,Clothing,57.23,20,1144.6,10,1
786,2022-08-03,45,1008,Electronics,21.08,19,400.52,20,1
787,2020-07-06,3,5002,Sports,203.69,28,5703.32,10,1
788,2022-04-09,10,3046,Groceries,286.47,13,3724.11,20,0
789,2022-12-24,1,1016,Electronics,89.07,28,2493.96,10,1
790,2018-10-01,46,1007,Electronics,201.43,18,3625.74,0,0
791,2019-05-02,16,4003,Home & Kitchen,70.22,14,983.08,10,0
792,2022-08-16,20,3012,Groceries,147.34,20,2946.8,0,0
793,2018-09-05,26,4014,Home & Kitchen,109.5,1,109.5,15,0
794,2020-02-04,35,4002,Home & Kitchen,104.63,40,4185.2,20,1
795,2022-04-01,24,3007,Groceries,28.03,17,476.51,5,1
796,2020-12-03,43,3049,Groceries,273.92,6,1643.52,5,1
797,2021-07-07,9,2017,Clothing,88.29,31,2736.99,20,1
798,2022-04-26,19,2019,Clothing,98.97,30,2969.1,10,1
799,2022-11-29,32,4017,Home & Kitchen,149.73,11,1647.03,15,0
800,2020-08-27,42,1011,Electronics,227.46,38,8643.48,0,0
801,2020-12-26,16,4013,Home & Kitchen,202.46,9,1822.14,0,0
802,2019-10-02,32,4007,Home & Kitchen,299.8,25,7495,5,0
803,2019-03-19,2,5001,Sports,275.1,34,9353.4,0,0
804,2019-03-04,37,4018,Home & Kitchen,67.7,15,1015.5,10,0
805,2018-07-03,11,5008,Sports,149.12,34,5070.08,20,1
806,2022-06-11,23,1012,Electronics,72.98,30,2189.4,5,1
807,2020-03-12,16,5004,Sports,26.19,9,235.71,10,1
808,2018-07-21,2,3026,Groceries,213.83,30,6414.9,0,1
809,2018-06-17,46,3044,Groceries,64.2,35,2247,10,0
810,2018-12-24,30,1011,Electronics,194.04,29,5627.16,15,1
811,2020-01-06,2,3050,Groceries,286.82,33,9465.06,0,1
812,2021-05-09,31,2016,Clothing,155.53,36,5599.08,5,0
